TYPE,COMPOUND,POSITIVE,NEGATIVE,NEUTRAL,SENTENCE
-3,-0.585900,0.000000,0.137000,0.863000,"Y esto es una realidad cruel y dura en una sociedad como la nuestra, donde además, en el caso de la pasta base han permitido cualquier cosa."
-2,-0.296000,0.000000,0.084000,0.916000,"Y no quieren entrar en acciones contundentes en lo que significa allanamientos nocturnos con orden de juez competente para entrar en la boca de pasta base."
0,0.000000,0.000000,0.000000,1.000000,"En el Partido Nacional sostenemos que este, nuestro país grande, le quedó grande al Frente Amplio administrarlo."
1,0.226300,0.274000,0.195000,0.531000,"Y realmente no hay un clima favorable a la inversión."
0,0.000000,0.000000,0.000000,1.000000,"200 concordatos, más de 200 en los últimos dos años."
0,0.000000,0.000000,0.000000,1.000000,"Un tambo cada 40 minutos está cerrando."
-2,-0.381800,0.000000,0.102000,0.898000,"Vamos a plantar 35.000 hectáreas menos de arroz y esto realmente es algo grave porque hay decenas de empresas que están cerrando en todo el país."
-2,-0.296000,0.000000,0.239000,0.761000,"El inversor no confía más en este gobierno."
0,0.000000,0.000000,0.000000,1.000000,"Nuestro proyecto es un proyecto nacionalista, wilsonista, sobre la base del desarrollo nacional integral, del desarrollo local."
0,0.000000,0.000000,0.000000,1.000000,"Queremos llevar adelante un desarrollo agroindustrial exportador porque somos plenamente conscientes de que hay que respaldar al sector agropecuario."
0,0.000000,0.000000,0.000000,1.000000,"Si el campo anda bien, las ciudades anda bien."
0,0.000000,0.000000,0.000000,1.000000,"Y el Frente Amplio tiene un prejuicio contra todo lo que sea el campo."
0,0.000000,0.000000,0.000000,1.000000,"Es por esto que sostenemos que el modelo del Frente Amplio se agotó."
-2,-0.296000,0.000000,0.087000,0.913000,"Porque los candidatos del Frente Amplio no pueden prometer para los próximos cinco años lo que pudieron cumplir en los 15 años para atrás."
-2,-0.296000,0.000000,0.524000,0.476000,"Y no lo hicieron."
-2,-0.296000,0.000000,0.524000,0.476000,"No lo hicieron."
-3,-0.680800,0.000000,0.268000,0.732000,"Fíjese: no han adoptado una regla fiscal, no están de acuerdo en una regla fiscal, no tienen un programa económico consistente."
0,0.000000,0.000000,0.000000,1.000000,"La inversión privada hoy es un 30 por ciento menos que en el 2003, el déficit fiscal es 4.8 por ciento del producto, el más alto desde 1985."
0,0.000000,0.000000,0.000000,1.000000,"Una deuda que se multiplicó por tres: más de 38.000 millones de dólares."
0,0.000000,0.000000,0.000000,1.000000,"Y quieren subir impuestos."
0,0.000000,0.000000,0.000000,1.000000,"Quieren subir impuestos porque en la página 29 de las bases programáticas del Gobierno del Frente Amplio 2020-2025 hablan de subir impuestos."
-3,-0.526700,0.000000,0.188000,0.812000,"Tienen que decir qué impuestos van a subir (ya lo expresan, pero yo no se lo voy, no se lo voy a expresar)."
-2,-0.296000,0.000000,0.109000,0.891000,"La economía tiene que estar al servicio del ser humano y no el ser humano al servicio de la economía."
0,0.000000,0.000000,0.000000,1.000000,"Pero fíjense la recaudación del BPS."
0,0.000000,0.000000,0.000000,1.000000,"Cuando se hizo la reforma en el 2007, estaba prevista recaudar 400 millones de dólares."
0,0.000000,0.000000,0.000000,1.000000,"Hoy recauda 2300 millones de dólares con el IASS incluido."
0,0.000000,0.000000,0.000000,1.000000,"Y la evolución que tuvo el cambio que tuvo en el 2017 subió 400 millones de dólares."
-2,-0.296000,0.000000,0.423000,0.577000,"Así no aguanta nada."
0,0.000000,0.000000,0.000000,1.000000,"Muchas gracias."
0,0.000000,0.000000,0.000000,1.000000,"Creo que tenemos que dejar las frases hechas, ir a los hechos."
-3,-0.700300,0.000000,0.309000,0.691000,"No es posible planear el futuro sin saber de dónde venimos y en qué estamos hoy."
0,0.000000,0.000000,0.000000,1.000000,"El Frente Amplio generó un crecimiento económico en el Uruguay durante estos 15 años y tuvo que arrancar prácticamente de cero, con un país totalmente sumergido, con 40 por ciento de nuestros compatriotas en la pobreza, una desocupación del 17 por ciento, ollas populares en miles de barrios, una cadena de pagos cortada."
0,0.000000,0.000000,0.000000,1.000000,"En fin, una situación de cero."
0,0.000000,0.000000,0.000000,1.000000,"Arrancamos con un país totalmente sumergido y arruinado."
0,0.000000,0.000000,0.000000,1.000000,"A partir de ahí, el crecimiento económico en Uruguay llegó a triplicar al de nuestros vecinos y duplicó el promedio de América Latina y en los 15 años de gobierno del Frente Amplio ni en un momento bajó el PBI."
0,0.000000,0.000000,0.000000,1.000000,"Pero lo que es más importante, tampoco bajaron los salarios."
0,0.000000,0.000000,0.000000,1.000000,"Acá hay dos modelos de país."
0,0.000000,0.000000,0.000000,1.000000,"Estos son los gobiernos de los partidos tradicionales: sube el PBI, baja el salario real."
0,0.000000,0.000000,0.000000,1.000000,"Este el período frenteamplista: aumenta mucho más el PBI y aumenta el salario real."
0,0.000000,0.000000,0.000000,1.000000,"Esto se llama distribución de la riqueza y cuando aumenta el género real, aumentan las jubilaciones."
1,0.051600,0.111000,0.102000,0.787000,"En términos de lo que es apertura de mercados, no se ha detenido el crecer la apertura de mercados."
-4,-0.865800,0.059000,0.299000,0.642000,"Y nuestro gobierno, sin desatender la región, ha sabido cambiar el comercio exterior para que la crisis cambiaria, financieras o productivas de la región no nos arrastren, para que no estemos encadenados a eso."
0,0.000000,0.000000,0.000000,1.000000,"Ahora es tiempo de una segunda generación de cambios."
0,0.000000,0.000000,0.000000,1.000000,"¿Por qué la podemos hacer?"
0,0.000000,0.000000,0.000000,1.000000,"Por qué es así que se atiende las coyunturas: proyectando hacia el futuro."
0,0.000000,0.000000,0.000000,1.000000,"¿Y por qué la podemos hacer?"
0,0.000000,0.000000,0.000000,1.000000,"Porque hemos hecho una imponente... un imponente plan de infraestructura: rutas, alumbrado, electrificación rural, escuelas, liceos, institutos terciarios, cambiamos toda la matriz energética, hospitales."
0,0.000000,0.000000,0.000000,1.000000,"Y además introdujimos al mundo, nuestro país, en los primeros lugares del mundo digital."
0,0.000000,0.000000,0.000000,1.000000,"La economía del mundo es digital."
0,0.000000,0.000000,0.000000,1.000000,"Hacia ahí va el mundo y ahí y por ahí es por donde vamos a construir el Uruguay que todos queremos."
-3,-0.526700,0.000000,0.286000,0.714000,"Con niños que en tercer año no tienen comprensión lectora, no hay futuro."
-2,-0.296000,0.000000,0.355000,0.645000,"No hay absolutamente ningún futuro."
-2,-0.296000,0.000000,0.145000,0.855000,"No hay confianza hoy en el gobierno del Frente Amplio en materia de inversiones."
-2,-0.296000,0.000000,0.091000,0.909000,"Realmente, han pertenecido a una suerte de clubes populistas y no son frases hechas, son frases que están en el pensamiento de todos los uruguayos."
-2,-0.296000,0.000000,0.066000,0.934000,"Clubes populistas chavistas, que no se pueden enojar tampoco porque se les diga eso porque incluso la señora ingeniera dijo que Cuba y Venezuela eran una democracia y yo creo que son una dictadura."
0,0.000000,0.000000,0.000000,1.000000,"Eso es absolutamente indiscutible."
0,0.000000,0.000000,0.000000,1.000000,"Me parece que ese club populista de los Evo Morales, de los Chávez destrozaron América Latina."
-4,-0.886000,0.000000,0.264000,0.736000,"Sí, me interesaría seguir hablando de desarrollo: donde la oposición ve una crisis económica yo veo una paradoja, porque esa crisis no lo ven nuestros socios comerciales que cada vez son más."
-2,-0.296000,0.000000,0.239000,0.761000,"No la ven las calificadoras de riesgo internacionales."
-2,-0.296000,0.000000,0.355000,0.645000,"Y no la ve nuestra población."
0,0.000000,0.000000,0.000000,1.000000,"Nosotros pensamos que hay que multiplicar la inversión, especialmente en los sectores que generan empleo para los uruguayos."
0,0.000000,0.000000,0.000000,1.000000,"Ya lo hicimos con la energía, tenemos que hacerlo para otros sectores como el audiovisual, el farmacéutico, el del software."
0,0.000000,0.000000,0.000000,1.000000,"En fin, el de la inteligencia artificial."
0,0.000000,0.000000,0.000000,1.000000,"Tenemos que apoyar a las pymes con hechos muy concretos."
0,0.000000,0.000000,0.000000,1.000000,"Por ejemplo, que los pagos del Estado sean obligatoriamente en 30 días."
0,0.000000,0.000000,0.000000,1.000000,"El 95 por ciento de las empresas del Uruguay son PyMEs."
0,0.000000,0.000000,0.000000,1.000000,"Nos costó demasiado llegar hasta aquí para sacrificarlo y volver para atrás."
-3,-0.526700,0.000000,0.099000,0.901000,"Mientras desde el Frente hablan del desarrollo, desde el Partido Nacional decimos que hay algunas cosas que son increíbles: se embarcaron en negocios ruinosos PLUNA, ANCAP, casinos, regasificadoras que no funcionan, el horno de Paysandú que no se enchufa, Envidrio y decenas más."
0,0.000000,0.000000,0.000000,1.000000,"Y una huida enorme del derecho administrativo: un par de centenas de empresas que escapan al contralor del derecho público porque funcionan con dinero de todos los uruguayos pero escapando a la regulación del derecho público."
-1,-0.051600,0.071000,0.076000,0.853000,"Realmente, me parece que eso es grave y de desarrollo ni hablamos porque hemos asistido al mayor proceso de extranjerización de la tierra que el país en su historia ha tenido una."
0,0.000000,0.000000,0.000000,1.000000,"Sí, efectivamente."
-2,-0.296000,0.000000,0.087000,0.913000,"A mí me interesa seguir hablando de desarrollo porque creo que no hay que ir para atrás, hay que ir para adelante, hay que avanzar."
-2,-0.296000,0.000000,0.025000,0.975000,"Y me interesa mucho también un aspecto del sector agroindustrial que conozco bastante bien: si nosotros llevamos las actividades del futuro que están concentradas en Montevideo, a donde están los trabajadores del Uruguay profundo, realizando trabajos agroindustriales, lo que pasa ahí es un intercambio social, pero también un intercambio económico que permite, justamente, que el sector agroindustrial tradicional tome lo mejor del mundo del futuro para ser sustentable, para ponerse al día y para no quedar atrás y quedar condenado a una competitividad que el mundo y la transformación del trabajo les exige más."
0,0.000000,0.000000,0.000000,1.000000,"Nos costó demasiado llegar hasta donde hemos llegado como para tirarlo todo para la borda y volver atrás."
-2,-0.296000,0.000000,0.115000,0.885000,"Yo quiero un país que vaya para adelante, que apueste al futuro, que entienda que no hay imposibles."
0,0.000000,0.000000,0.000000,1.000000,"Muy bien."
0,0.000000,0.000000,0.000000,1.000000,"Nos quieren convencer de que este país es el mismo o peor que el que encontramos en el 2005."
0,0.000000,0.000000,0.000000,1.000000,"Creo que subestiman la inteligencia de los uruguayos y las uruguayas."
0,0.000000,0.000000,0.000000,1.000000,"Nosotros cambiamos nuestro país y ahora tenemos un país mucho mejor, más justo que el que teníamos cuando gobernaban blancos y colorados."
0,0.000000,0.000000,0.000000,1.000000,"Esto se ve en los datos objetivos, pero también los sentimos todos en el fondo de nuestro corazón."
0,0.000000,0.000000,0.000000,1.000000,"¿Este nuevo Uruguay lo construyó el Frente Amplio solo?"
-2,-0.296000,0.000000,0.524000,0.476000,"Claro que no."
0,0.000000,0.000000,0.000000,1.000000,"Lo hizo en diálogo, en intercambio con la sociedad, con los otros partidos políticos, con los trabajadores, con los empresarios, con los movimientos sociales."
-2,-0.296000,0.000000,0.196000,0.804000,"Ahora bien, si somos de izquierda no podemos estar conformes."
0,0.000000,0.000000,0.000000,1.000000,"Hay muchas más cosas que tenemos que hacer."
0,0.000000,0.000000,0.000000,1.000000,"En vivienda tenemos grandes desafíos, tenemos que avanzar más."
0,0.000000,0.000000,0.000000,1.000000,"Quitarle esa preocupación a los jóvenes para que puedan conducirse en ese desarrollo pleno de su vida."
0,0.000000,0.000000,0.000000,1.000000,"En educación tenemos problemas y los cambios que haya que realizar van a tener que ser afirmados en las cosas muy buenas que tenemos, pero también con los verdaderos protagonistas, los estudiantes, los docentes."
0,0.000000,0.000000,0.000000,1.000000,"El mundo actual está lleno de desafíos."
-2,-0.296000,0.000000,0.268000,0.732000,"La ciencia y la tecnología no esperan a nadie."
0,0.000000,0.000000,0.000000,1.000000,"El trabajo se va a seguir transformando."
1,0.177900,0.159000,0.000000,0.841000,"El medio ambiente se impone como un tema a tratar y a resolver."
0,0.000000,0.000000,0.000000,1.000000,"¿Cómo vamos a enfrentar estos desafíos?"
0,0.000000,0.000000,0.000000,1.000000,"Con diálogo, con diálogo con el PIT-CNT, con los empresarios, con los movimientos sociales."
-2,-0.296000,0.000000,0.128000,0.872000,"Porque a veces nos quieren hacer creer que este es un país en guerra y no lo es."
0,0.000000,0.000000,0.000000,1.000000,"El camino es adelante y lo más juntos posible."
0,0.000000,0.000000,0.000000,1.000000,"En segundo lugar, tenemos que poner los temas en el centro y animarnos a tener ideas nuevas y a desarrollarlas."
-2,-0.296000,0.000000,0.180000,0.820000,"Nosotros podríamos no haber hecho el proyecto de fibra al hogar."
0,0.000000,0.000000,0.000000,1.000000,"Podríamos haber resuelto la conectividad internacional de otra forma y Uruguay terminó en un proyecto internacional enorme, en igualdad de condiciones."
0,0.000000,0.000000,0.000000,1.000000,"Socio de Google, una de las empresas más grandes del mundo digital del mundo."
0,0.000000,0.000000,0.000000,1.000000,"O sea, realmente hay que estar seriamente comprometidos con el presente, pero pensando en las generaciones futuras, encontrando en los problemas, desafíos; y en los desafíos, oportunidades."
0,0.000000,0.000000,0.000000,1.000000,"Seguir igualando oportunidades, pero sobre todo seguir igualando resultados."
0,0.000000,0.000000,0.000000,1.000000,"El mundo cambió."
0,0.000000,0.000000,0.000000,1.000000,"Nuestro país también."
0,0.000000,0.000000,0.000000,1.000000,"Y en esta transformación que se va a ir dando en nuestro país, donde se van transformando los trabajos, se van transformando la clase media, que son los trabajadores del siglo XXI."
0,0.000000,0.000000,0.000000,1.000000,"La necesitamos más fuerte que nunca porque es la clave de una democracia sólida."
0,0.000000,0.000000,0.000000,1.000000,"Yo estoy convencida que la respuesta a los desafíos es más política, más diálogo, pero estoy más convencida que la respuesta es más Uruguay, es más Frente Amplio."
0,0.000000,0.000000,0.000000,1.000000,"Es más Frente Amplio, se han parapetado en las mayorías parlamentarias durante 15 años."
0,0.000000,0.000000,0.000000,1.000000,"Por eso creemos que es necesario un cambio radical, porque lamentablemente han dilapidado la bonanza."
0,0.000000,0.000000,0.000000,1.000000,"Esa es la realidad."
-2,-0.296000,0.000000,0.306000,0.694000,"No hay que buscarle más vueltas."
-2,-0.296000,0.000000,0.081000,0.919000,"Nosotros proponemos seguridad porque el país no puede seguir viviendo en este clima de inseguridad, de insanía, de incerteza y de miedo con que hoy realmente tenemos."
0,0.000000,0.000000,0.000000,1.000000,"Y después nos acusan a nosotros de propalar el miedo... En segundo lugar, educación más y mejor educación pública."
0,0.000000,0.000000,0.000000,1.000000,"Esto es absolutamente fundamental, prioritario."
0,0.000000,0.000000,0.000000,1.000000,"Que el estudiante, que el alumno aprenda."
0,0.000000,0.000000,0.000000,1.000000,"Eso es lo que es necesario."
-2,-0.296000,0.000000,0.155000,0.845000,"Que la educación esté en manos de la República y no de las corporaciones."
0,0.000000,0.000000,0.000000,1.000000,"Asegurar los días de clase, asegurar la calidad de la enseñanza, la autonomía de los centros educativos, la educación en valores."
0,0.000000,0.000000,0.000000,1.000000,"Esto nos parece fundamental."
0,0.000000,0.000000,0.000000,1.000000,"En tercer lugar, tener un proyecto descentralizador."
0,0.000000,0.000000,0.000000,1.000000,"Descentralizar significa que las madres puedan tener a sus hijos en Mariscala o en Aiguá."
-2,-0.296000,0.000000,0.155000,0.845000,"Ahora no lo pueden hacer, tienen que ir a Minas o tienen que ir a Maldonado."
0,0.000000,0.000000,0.000000,1.000000,"Esta es la realidad."
-2,-0.296000,0.000000,0.104000,0.896000,"No hay igualdad de oportunidades en función de los distintos pagos, a veces nacer en el interior termina siendo una condena."
0,0.000000,0.000000,0.000000,1.000000,"Nosotros creemos que tenemos un país caro."
0,0.000000,0.000000,0.000000,1.000000,"Han encarecido el país porque además hablan de la ley de marco regulatorio, de la energía eléctrica."
-2,-0.296000,0.000000,0.061000,0.939000,"Se aprovecharon de lo que pueda significar ese tema, pero resulta que después las tarifas no bajan, siguen subiendo y las empresas públicas contribuyen en 14 años con 3000 millones de dólares a las arcas del Estado."
0,0.000000,0.000000,0.000000,1.000000,"Es necesario tener, y es una propuesta, un fuerte compromiso contra el despilfarro y contra la corrupción."
0,0.000000,0.000000,0.000000,1.000000,"Lo hemos proyectado y nos parece absolutamente prioritario."
0,0.000000,0.000000,0.000000,1.000000,"Por eso es necesario también llevar adelante una apertura al mundo."
-2,-0.296000,0.000000,0.064000,0.936000,"El Uruguay hoy no puede seguir cercado en función de afinidades ideológicas que para nada sirven y que lo único que determinan es que el país quede preso de ideologías que ya están perimidas."
0,0.000000,0.000000,0.000000,1.000000,"Porque tenemos una izquierda en la abundancia que se torna neoliberal en las soluciones."
0,0.000000,0.000000,0.000000,1.000000,"Porque, por ejemplo, el caso de UPM, es uno."
0,0.000000,0.000000,0.000000,1.000000,"Y cuando se aprieta resulta que ahí se radicaliza y pone impuestos."
0,0.000000,0.000000,0.000000,1.000000,"Para continuar con la propuesta de lo que significa más Frente Amplio en salud."
0,0.000000,0.000000,0.000000,1.000000,"Por ejemplo, significa más telemedicina, encarar con una mirada nueva a las dificultades que tenemos de especialistas en el interior."
0,0.000000,0.000000,0.000000,1.000000,"En vivienda, significa preparar planes espaciales que ayuden a los jóvenes, planes a medida para los hogares más humildes, pero también significa investigación y desarrollo para la construcción con madera, más cooperativismo."
0,0.000000,0.000000,0.000000,1.000000,"En educación, significa el 100% de las escuelas en tiempo extendido."
-2,-0.296000,0.000000,0.078000,0.922000,"No sé si somos nuevos uruguayos, pero vivimos en un nuevo Uruguay y tenemos un Hospital Maciel y un hospital de Tacuarembó, que son un lujo en cualquier lugar."
0,0.000000,0.000000,0.000000,1.000000,"Tenemos una cárcel de Punta de Rieles, que es un modelo, y tenemos verdaderos genios de la robótica en las escuelas públicas de nuestro país."
0,0.000000,0.000000,0.000000,1.000000,"Nuestra propuesta es que estas perlas del Uruguay de hoy sean lo común en el Uruguay del mañana."
0,0.000000,0.000000,0.000000,1.000000,"Es un relato muy bonito, pero tenemos en las cárceles una suerte de universidad del delito."
-2,-0.381800,0.098000,0.205000,0.697000,"Los hospitales y la administración de los hospitales ha sido lamentable, absolutamente lamentable, y cuanto más lejos de Montevideo están, es peor."
0,0.000000,0.000000,0.000000,1.000000,"Aquí la gente se muere por ACV."
0,0.000000,0.000000,0.000000,1.000000,"Hay más de 3000 personas que se mueren por ACV."
0,0.000000,0.000000,0.000000,1.000000,"Hay gente que se mueren por falta de la entrega de medicamentos de alto costo, para lo cual se tiene que recurrir a la justicia."
-1,-0.226300,0.000000,0.048000,0.952000,"Entonces, todo esto realmente me lleva a mí a afirmar que recibieron un país creciendo ya en el 2005 y resulta que tenemos peor trabajo, peor seguridad, peor salud, peor desarrollo económico y menos posibilidades incluso para la gente más pobre, más vulnerable."
0,0.000000,0.000000,0.000000,1.000000,"Sí, yo creo que tenemos que ser claros con la población, aquí lo que estamos hablando es de dos modelos de país."
0,0.000000,0.000000,0.000000,1.000000,"Yo estoy hablando de propuestas."
2,0.340000,0.094000,0.000000,0.906000,"Por un lado, una propuesta de país del Frente Amplio, que tiene un programa único y ha sabido conducir los destinos del país con seriedad."
0,0.000000,0.000000,0.000000,1.000000,"Y por otro lado, lo que queremos es un desvarío de frases."
-1,-0.128000,0.074000,0.096000,0.830000,"Yo acá tengo cuatro programas del Partido Nacional y no se sabe cuál va a ser, cómo va, cómo van a resolver este tema."
0,0.000000,0.000000,0.000000,1.000000,"El futuro necesita responsabilidad."
0,0.000000,0.000000,0.000000,1.000000,"La condición fundamental para que un partido pueda gobernar es que tenga un programa único y que tenga unidad."
0,0.000000,0.000000,0.000000,1.000000,"Y propuestas como las que estamos poniendo: un plan nacional de emergencia para la violencia de género, o un fondo de reconocimiento educativo."
0,0.000000,0.000000,0.000000,1.000000,"Y que lo que garantiza este rumbo, es que fuimos, somos y seremos una fuerza constructora."
0,0.000000,0.000000,0.000000,1.000000,"Obreros de la construcción de la patria del futuro."
-2,-0.296000,0.000000,0.109000,0.891000,"El Frente Amplio tiene programa único, pero después tiene resultados realmente pésimos en su política porque no saben gobernar."
0,0.000000,0.000000,0.000000,1.000000,"El Partido Nacional tiene un programa único, más allá de los documentos que exhibió, el tema es que nosotros elegimos el candidato y después adecuamos la propuesta que tenemos y eso me parece central en lo que significa nuestra gestión."
-3,-0.680800,0.000000,0.111000,0.889000,"Realmente el Frente Amplio no puede hoy decirle al país que el Uruguay tiene un futuro bajo estas reglas que, realmente, son totalmente inciertas, que no canalizan inversión, que no mejoran la educación porque la tienen secuestrada ideológicamente por las corporaciones y porque en definitiva, también en el marco de la seguridad han sido verdaderamente un desastre."
-2,-0.296000,0.000000,0.196000,0.804000,"Hoy esperábamos la renuncia del ministro Bonomi y no se efectuó."
0,0.000000,0.000000,0.000000,1.000000,"Muchas gracias."
0,0.000000,0.000000,0.000000,1.000000,"Estoy muy agradecida por estar aquí hoy."
0,0.000000,0.000000,0.000000,1.000000,"Quiero agradecerle al periodista Daniel Castro, al canal por haber organizado esta instancia, al senador por haber aceptado, creo que el diálogo nos acerca y que el intercambio de ideas siempre construye más democracia."
0,0.000000,0.000000,0.000000,1.000000,"Estoy honrada, además, también, porque siento que hoy me tocó ser abanderada como me tocó antes en la escuela, y en este debate me tocó llevar la bandera del Frente Amplio, un proyecto que empezó hace tanto, que se forjó en años de lucha sindical, en un largo camino de los movimientos sociales de los que nunca nos tenemos que separar."
0,0.000000,0.000000,0.000000,1.000000,"También en años de cárcel y de exilio."
-3,-0.557400,0.000000,0.153000,0.847000,"Un proyecto cuya principal fortaleza es el interés por el otro, es pensar en un porvenir sin que nadie quede atrás."
0,0.000000,0.000000,0.000000,1.000000,"Formo parte de un proyecto y de un equipo que empezó hace mucho y que seguirá después."
0,0.000000,0.000000,0.000000,1.000000,"Soy parte de un gran equipo que también incluye a tres excelentes compañeros como precandidatos y nosotros que tenemos el orgullo de decir la palabra "nosotros" somos el único proyecto serio y viable para el país de los años que viene, porque tenemos un programa único, rodeado de propuestas y de equipos, pero además, porque en los últimos 15 años demostramos que se puede gobernar con seriedad y con un fuerte compromiso con los menos privilegiados."
0,0.000000,0.000000,0.000000,1.000000,"Así es."
-3,-0.670500,0.151000,0.402000,0.447000,"Con viento a favor o con viento en contra, sin demagogia y sin mentiras."
0,0.000000,0.000000,0.000000,1.000000,"Y así, una segunda generación de cambios es tomar todo lo que hemos hecho bien, generalizarlo y llevarlo a la excelencia."
0,0.000000,0.000000,0.000000,1.000000,"Y las nuevas tecnologías nos pueden abrir muchas puertas en el mundo, pero es hora de que, nuestra tarea, es tomar el trabajo como eje central y llegar más lejos, pero llegar todos."
0,0.000000,0.000000,0.000000,1.000000,"Uruguay está llamado a ser un gran país y tiene que tomar decisiones."
-2,-0.296000,0.000000,0.075000,0.925000,"Un modelo de país es un país clientelista y unos señores que lo único que quieren es sacar el Frente Amplio, pero no se ponen de acuerdo entre ellos."
0,0.000000,0.000000,0.000000,1.000000,"El otro modelo es el del rumbo político serio y firme de los proyectos concretados."
0,0.000000,0.000000,0.000000,1.000000,"Es el Uruguay que brilla en el mundo gracias a sus jóvenes."
0,0.000000,0.000000,0.000000,1.000000,"Yo creo que Uruguay puede ser todavía mejor, que podemos llegar más alto, más lejos."
0,0.000000,0.000000,0.000000,1.000000,"Juntos podemos llegar más alto y más lejos."
0,0.000000,0.000000,0.000000,1.000000,"Yo estoy dispuesta a hacerlo."
0,0.000000,0.000000,0.000000,1.000000,"Nuestra garantía es el Frente Amplio."
0,0.000000,0.000000,0.000000,1.000000,"Muchas gracias al canal, muchas gracias a la ingeniera por la participación en esta instancia de debate."
0,0.000000,0.000000,0.000000,1.000000,"El Partido Nacional es un partido que nunca pone lo político por encima de lo jurídico."
2,0.340000,0.255000,0.000000,0.745000,"Partido Nacional siempre ha estado afiliado a la transparencia."
0,0.000000,0.000000,0.000000,1.000000,"Yo con toda franqueza, pensé que en alguno de sus papeles podía tener algún mea culpa por el tema de haber proyectado los costos del Antel Arena en 40 millones de dólares y salir 107 millones."
-2,-0.296000,0.000000,0.306000,0.694000,"Pero bueno, parece que no están."
-3,-0.599400,0.000000,0.106000,0.894000,"Digo que soy orgullosamente blanco y wilsonista y creo que tengo el derecho a pedirles a los nacionalistas que el próximo domingo voten por lo que hemos luchado durante 182 años, que es el ejercicio libre del sufragio."
0,0.000000,0.000000,0.000000,1.000000,"El país el domingo va a elegir candidato a la presidencia."
0,0.000000,0.000000,0.000000,1.000000,"El domingo el país va a elegir, del Partido Nacional, un candidato para la primera y la segunda vuelta."
1,0.102700,0.076000,0.000000,0.924000,"Es necesario encontrar los caminos que lleven a defender lo que en nuestro caso hemos defendido: la reforma constitucional."
-3,-0.680800,0.000000,0.113000,0.887000,"Que sepa la gente que firmó, más allá de su comportamiento, de lo que haga el próximo domingo, que nosotros vamos a ser garantía de cumplimiento y no aplicar la Constitución cuando no sirve y cuando no nos sirve, la negamos o intentamos anular una ley de caducidad de la pretensión punitiva del Estado, que ya tuvo dos plebiscitos."
0,0.000000,0.000000,0.000000,1.000000,"El país, precisa, liderazgo."
0,0.000000,0.000000,0.000000,1.000000,"El país precisa un cambio."
0,0.000000,0.000000,0.000000,1.000000,"El país precisa valores."
-2,-0.296000,0.000000,0.049000,0.951000,"El país precisa orden, respeto, no practicar de la boca para afuera de los acuerdos y hablar de los acuerdos, sino que lo que tenemos que hacer es procurar llevar adelante y ponernos al hombro el país para sentir que este país tiene que ser grande."
-3,-0.557400,0.000000,0.141000,0.859000,"Porque lo tenemos que hacer grande entre todos los uruguayos, sin visiones miopes, ideológicas, ancladas en el pasado o en amiguismos internacionales, absolutamente perimidos."
0,0.000000,0.000000,0.000000,1.000000,"Somos el partido de la Nación, somos el partido de la legalidad y del derecho."
-3,-0.526700,0.000000,0.188000,0.812000,"Queremos llevar adelante acuerdos, entendimientos y somos garantía de cumplir esos acuerdos, no como los que hemos procurado y no se han cumplido."
0,0.000000,0.000000,0.000000,1.000000,"Queremos un acuerdo nacional entre todos los partidos para ocuparnos de los verdaderos problemas de los uruguayos, que son los únicos adversarios del sistema político."
0,0.000000,0.000000,0.000000,1.000000,"Muchas gracias."
