TYPE,COMPOUND,POSITIVE,NEGATIVE,NEUTRAL,SENTENCE
0,0.000000,0.000000,0.000000,1.000000,"Formo parte de un proyecto y de un equipo que empezó hace mucho y que seguirá después."
0,0.000000,0.000000,0.000000,1.000000,"Soy parte de un gran equipo que también incluye a tres excelentes compañeros como precandidatos y nosotros que tenemos el orgullo de decir la palabra "nosotros" somos el único proyecto serio y viable para el país de los años que viene, porque tenemos un programa único, rodeado de propuestas y de equipos, pero además, porque en los últimos 15 años demostramos que se puede gobernar con seriedad y con un fuerte compromiso con los menos privilegiados."
0,0.000000,0.000000,0.000000,1.000000,"Así es."
-3,-0.670500,0.151000,0.402000,0.447000,"Con viento a favor o con viento en contra, sin demagogia y sin mentiras."
0,0.000000,0.000000,0.000000,1.000000,"Y así, una segunda generación de cambios es tomar todo lo que hemos hecho bien, generalizarlo y llevarlo a la excelencia."
0,0.000000,0.000000,0.000000,1.000000,"Y las nuevas tecnologías nos pueden abrir muchas puertas en el mundo, pero es hora de que, nuestra tarea, es tomar el trabajo como eje central y llegar más lejos, pero llegar todos."
0,0.000000,0.000000,0.000000,1.000000,"Uruguay está llamado a ser un gran país y tiene que tomar decisiones."
-2,-0.296000,0.000000,0.075000,0.925000,"Un modelo de país es un país clientelista y unos señores que lo único que quieren es sacar el Frente Amplio, pero no se ponen de acuerdo entre ellos."
0,0.000000,0.000000,0.000000,1.000000,"El otro modelo es el del rumbo político serio y firme de los proyectos concretados."
0,0.000000,0.000000,0.000000,1.000000,"Es el Uruguay que brilla en el mundo gracias a sus jóvenes."
0,0.000000,0.000000,0.000000,1.000000,"Yo creo que Uruguay puede ser todavía mejor, que podemos llegar más alto, más lejos."
0,0.000000,0.000000,0.000000,1.000000,"Juntos podemos llegar más alto y más lejos."
0,0.000000,0.000000,0.000000,1.000000,"Yo estoy dispuesta a hacerlo."
0,0.000000,0.000000,0.000000,1.000000,"Nuestra garantía es el Frente Amplio."
